readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
33	5	22	162	162	11.71	11.89	11.8
33	4	10	156	156	12.62	12.81	12.715
33	3	33	28	28	3.98	4.15	4.065
33	32	31	225	225	4.76	4.94	4.85
33	4	12	215	215	3.57	3.75	3.66
33	5	30	181	181	10.95	11.11	11.03
33	7	31	179	179	15.87	16.06	15.965
33	3	29	116	116	6.8	6.99	6.895
33	10	10	4	4	5.97	6.12	6.045
33	24	32	156	157	10.21	10.38	10.295000000000002
33	15	22	59	59	11.49	11.69	11.59
34	22	11	114	114	7.32	7.49	7.405
34	15	27	211	212	7.36	7.54	7.45
34	22	18	59	59	9.69	9.86	9.774999999999999
34	17	31	162	162	8.75	8.94	8.844999999999999
34	19	32	161	161	13.56	13.73	13.645
34	7	23	93	93	10.12	10.27	10.195
34	27	8	133	133	7.74	7.92	7.83
34	20	29	112	111	12.76	13.04	12.899999999999999
34	18	10	179	179	19.89	20.08	19.985
34	6	33	205	205	4.88	5.04	4.96
34	23	19	115	115	8.61	8.79	8.7
34	10	29	216	216	14.45	14.62	14.535
34	9	27	193	193	11.17	11.35	11.26
35	10	5	94	94	11.43	11.59	11.51
35	3	8	89	89	15.17	15.38	15.275
35	8	0	24	24	13.56	12.76	13.16
35	3	20	239	240	12.69	12.9	12.795
35	6	27	245	245	5.92	6.1	6.01
35	7	29	245	245	6.3	6.48	6.390000000000001
35	13	17	180	180	14.07	14.23	14.15
35	3	32	223	223	8.81	8.98	8.895
35	12	32	241	241	9.23	9.4	9.315000000000001
35	16	29	219	219	1.96	2.14	2.05
35	12	22	16	16	9.57	9.77	9.67
35	4	26	93	93	5.77	5.94	5.855
35	17	15	254	254	3.94	4.12	4.03
35	26	8	26	26	8.07	7.37	7.720000000000001
35	19	26	61	61	7.42	7.6	7.51
35	21	12	58	58	10.88	11.05	10.965
35	13	21	65	65	12.37	12.54	12.454999999999998
35	14	22	66	66	7.86	8.06	7.960000000000001
36	3	17	183	183	4.79	4.96	4.875
36	3	11	142	142	9.25	9.43	9.34
36	8	30	176	176	7.94	8.1	8.02
36	3	26	173	173	8.55	8.72	8.635000000000002
36	3	32	201	201	9.47	9.65	9.56
