readout	layer	chipID	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us	fpga_ts_col	fpga_ts_row
23	1	2	27	3	255	255	5.77	5.99	5.88	486537035	486536895
23	1	2	12	31	205	205	11.01	11.21	11.11	486573260	486572980
23	1	2	21	3	93	93	8.72	8.93	8.82	486607301	486607161
23	1	3	3	8	168	168	7.44	7.62	7.53	486709053	486708913
23	1	2	19	17	178	178	6.26	6.49	6.38	486718468	486718328
23	1	2	10	22	204	204	6.73	6.93	6.83	486988066	486987926
23	1	2	16	21	28	28	4.11	4.30	4.21	487126617	487126477
23	1	2	3	18	148	148	5.40	5.58	5.49	487138265	487138125
23	1	2	18	26	23	23	2.09	2.29	2.19	487187769	487187629
23	1	2	31	21	232	233	6.26	6.43	6.34	487326775	487326635
23	1	2	12	33	88	88	9.32	9.53	9.43	487379401	487379261
23	1	2	8	17	226	226	7.05	7.26	7.15	487491638	487491498
23	1	2	16	0	126	126	7.25	7.46	7.36	487574742	487574602
23	1	2	29	18	121	121	7.79	7.99	7.89	487847385	487847245
23	1	2	26	14	160	161	8.27	8.48	8.38	487873285	487873145
23	1	2	31	15	191	191	15.08	15.29	15.18	487894712	487894572
23	1	2	16	24	252	252	7.86	8.08	7.97	487895895	487895755
23	1	2	7	1	89	89	14.89	15.12	15.00	488025857	488025717
23	1	2	7	24	153	154	5.60	5.79	5.70	488038226	488038086
23	1	2	8	23	154	154	3.02	3.19	3.10	488038366	488037946
23	1	2	5	16	55	55	7.76	7.93	7.84	488089515	488089095
23	1	2	6	15	55	55	12.83	13.04	12.93	488089655	488089235
23	1	2	19	21	66	66	10.21	10.39	10.30	488163253	488163113
23	1	2	21	20	22	22	6.86	7.07	6.96	488194151	488194011
23	1	3	6	10	79	80	13.09	13.27	13.18	488293404	488293264
23	1	2	29	18	216	216	6.73	6.94	6.84	488418088	488417948
23	1	2	6	20	160	160	5.60	5.81	5.71	488781542	488781402
23	1	2	28	25	177	177	12.17	12.36	12.27	488791139	488790999
23	1	0	24	26	176	176	8.84	9.02	8.93	489030847	489030427
23	1	0	25	28	176	176	18.43	18.60	18.52	489030987	489030707
23	1	2	23	16	187	187	12.29	12.49	12.39	489068185	489068045
23	1	2	29	0	248	248	13.49	13.68	13.59	489148132	489147992
23	1	2	23	24	146	146	6.67	6.90	6.79	489177063	489176923
23	1	2	31	15	202	202	10.83	11.04	10.93	489184581	489184441
23	1	2	9	12	254	254	8.04	8.21	8.12	489194332	489194192
23	1	2	15	16	38	38	9.15	9.35	9.25	489287572	489287432
23	1	3	27	33	9	9	11.81	12.02	11.91	489441481	489441341
23	1	2	27	25	183	183	8.40	8.62	8.51	489543191	489543051
23	1	2	14	3	217	217	5.87	6.08	5.97	489592870	489592730
23	1	2	23	27	187	187	8.54	8.75	8.64	489768738	489768598
23	1	2	29	14	222	223	8.72	8.95	8.84	489800007	489799867
23	1	3	10	11	7	7	7.43	7.66	7.54	490069143	490069003
23	1	2	19	19	55	55	8.83	8.14	8.48	490163356	488089375
23	1	2	16	2	6	6	5.29	5.52	5.40	490431561	490431421
23	1	3	3	22	164	164	7.98	8.17	8.07	490696252	490696112
23	1	2	16	32	99	99	14.77	14.98	14.88	490738952	490738812
23	1	0	10	33	27	27	9.10	9.27	9.18	490743320	490743180
23	1	2	24	15	123	123	2.68	2.90	2.79	490894758	490894618
23	1	2	31	17	3	3	7.33	7.55	7.44	490940251	490940111
23	1	2	15	4	85	85	8.81	9.00	8.91	490965178	490965038
23	1	2	15	4	149	149	8.08	8.26	8.17	490979444	490979164
23	1	2	33	26	150	150	3.97	4.18	4.08	491006415	491006275
23	1	2	25	33	80	80	7.69	7.90	7.79	491109546	491109406
23	1	2	24	21	32	32	5.84	6.02	5.93	491291756	491291616
23	1	2	14	21	73	73	4.25	4.42	4.33	491421970	491421690
23	1	2	15	20	70	70	10.77	10.98	10.88	491422110	491421830
23	1	2	26	21	6	6	8.94	9.11	9.02	491468912	491468772
23	1	1	6	33	26	27	3.93	4.08	4.00	491612188	491612048
23	1	2	27	21	64	64	10.18	10.37	10.27	491633846	491633706
23	1	2	7	9	106	106	6.33	6.54	6.44	491664317	491664177
23	1	2	19	19	91	91	7.45	7.63	7.54	491670708	491670568
23	1	2	32	21	0	1	5.64	5.81	5.72	491758411	491758271
23	1	0	22	31	188	188	13.81	13.99	13.90	492136012	492135872
23	1	1	34	33	138	138	7.15	7.33	7.24	492164012	492163872
23	1	2	31	23	9	10	8.56	8.77	8.66	492223085	492222945
23	1	2	19	1	102	102	5.00	5.21	5.11	492272554	492272414
23	1	2	14	11	86	86	8.91	9.11	9.01	492520641	492520501
23	1	2	32	27	27	27	5.55	5.74	5.64	492550496	492550356
23	1	1	17	30	190	190	3.82	4.00	3.91	492587967	492587827
23	1	2	6	22	91	91	6.27	6.47	6.37	492679338	492679198
23	1	2	18	20	3	3	9.63	9.84	9.73	492768370	492768230
23	1	3	20	19	247	247	10.65	10.85	10.75	492791974	492791834
23	1	2	12	8	33	33	6.03	6.28	6.16	492806765	492806625
23	1	2	33	26	152	152	7.66	7.86	7.76	492868596	492868456
23	1	2	18	32	116	116	6.52	6.72	6.62	493045703	493045563
23	1	2	6	31	252	253	8.84	9.04	8.94	493171304	493171164
23	1	2	27	4	207	207	5.69	5.89	5.79	493323799	493323659
23	1	2	21	15	156	156	2.37	2.57	2.47	493347270	493347130
23	1	2	11	30	229	229	5.04	5.23	5.13	493418789	493418649
23	1	2	22	4	68	69	8.04	8.21	8.12	493451682	493451542
23	1	3	28	5	26	26	18.19	18.38	18.29	493714966	493714826
23	1	1	4	29	50	50	5.77	5.96	5.87	493738563	493738423
23	1	2	9	4	213	213	3.30	3.47	3.38	493746438	493746298
23	1	0	31	26	187	187	4.29	4.47	4.38	493750407	493750267
23	1	2	20	31	201	201	7.82	8.02	7.92	493818153	493818013
23	1	2	31	0	5	5	7.34	7.54	7.44	493847413	493846993
23	1	0	29	30	142	142	14.92	15.11	15.02	494067906	494067766
23	1	2	18	24	148	148	7.95	8.15	8.05	494290674	494290534
23	1	2	27	5	232	232	5.34	5.54	5.44	494337581	494337441
23	1	2	28	19	13	13	8.45	8.63	8.54	494496740	494496600
23	1	2	17	24	24	24	10.12	10.32	10.22	494883042	494882902
23	1	2	29	24	212	212	4.55	4.76	4.65	495117710	495117430
23	1	1	28	23	10	10	13.39	13.54	13.46	495304295	495304155
23	1	2	33	32	33	34	8.44	8.65	8.54	495448201	495448061
23	1	1	7	11	32	32	10.98	11.16	11.07	495497320	495497180
23	1	2	4	16	160	160	9.95	10.12	10.04	495513875	495513735
23	1	0	6	33	192	192	16.52	16.69	16.61	495532551	495532411
23	1	2	16	21	230	230	6.18	6.37	6.28	495555637	495555497
23	1	2	28	26	98	98	4.76	4.97	4.87	495616677	495616537
23	1	2	23	22	148	149	4.79	5.04	4.92	495666783	495666503
23	1	2	25	23	153	153	4.30	4.45	4.38	495666923	495666643
23	1	2	18	17	121	121	5.41	5.63	5.52	495788737	495788597
23	1	2	28	5	50	50	11.85	12.03	11.94	495981223	495980943
23	1	0	6	26	10	10	3.59	3.77	3.68	496061387	496061247
23	1	2	23	19	183	183	16.59	16.79	16.69	496092523	496092383
23	1	3	27	0	116	116	12.87	13.10	12.98	496100412	496100272
23	1	2	26	19	136	136	10.43	10.62	10.52	496123792	496123512
23	1	2	22	4	128	128	7.80	7.98	7.89	496161760	496161620
23	1	2	24	18	178	179	18.50	18.69	18.59	496181374	496181234
23	1	2	15	29	96	96	14.25	14.44	14.34	496244738	496244598
23	1	2	13	30	174	175	7.95	8.13	8.04	496273935	496273795
23	1	1	18	33	228	228	5.44	5.62	5.53	496321010	496320870
23	1	2	4	9	134	134	15.13	15.34	15.23	496362030	496361890
23	1	2	7	6	198	199	8.11	8.31	8.21	496459421	496459281
23	1	1	8	9	13	13	14.19	14.40	14.29	496478244	496478104
23	1	2	9	28	209	209	4.62	4.78	4.70	496570385	496570245
23	1	2	9	0	128	128	11.81	12.00	11.91	496888073	496887933
23	1	2	29	32	8	8	8.68	8.89	8.79	496909164	496909024
23	1	2	14	0	204	204	8.12	8.32	8.22	497036592	497036452
23	1	2	31	0	192	193	4.22	4.42	4.32	497138428	497138288
23	1	3	5	33	121	121	11.36	11.57	11.46	497228336	497228196
23	1	3	3	6	140	141	13.38	13.59	13.48	497256539	497256399
23	1	1	16	33	5	5	23.09	23.25	23.17	497376197	497376057
23	1	2	9	15	203	203	11.53	11.73	11.63	497425218	497424938
23	1	2	10	14	204	204	7.98	8.21	8.10	497425358	497424798
23	1	2	6	24	182	182	8.74	8.93	8.84	497427745	497427605
23	1	2	18	15	141	141	4.53	4.75	4.64	497485005	497484865
23	1	2	28	16	115	115	11.33	11.51	11.42	497490164	497490024
23	1	2	8	4	23	23	7.15	7.33	7.24	497718126	497717986
23	1	2	26	18	120	120	5.30	5.48	5.39	497873344	497873204
23	1	2	6	26	245	245	4.31	4.51	4.41	497881905	497881765
23	1	2	8	26	220	220	4.03	4.21	4.12	498035477	498035337
23	1	3	5	8	151	151	9.73	9.92	9.82	498113345	498113205
23	1	3	10	31	88	88	10.35	10.59	10.47	498186250	498186110
23	1	2	9	16	113	113	3.44	3.63	3.54	498392736	498392596
23	1	2	23	24	66	66	5.84	6.07	5.96	498400394	498400254
23	1	2	15	26	163	163	10.72	10.92	10.82	498528795	498528655
23	1	2	21	0	47	47	8.32	8.50	8.41	498544531	498544391
23	1	2	23	29	65	65	5.29	5.50	5.39	498603653	498603513
23	1	2	18	16	207	207	8.72	8.91	8.82	498604955	498604815
24	1	2	11	19	113	113	11.03	11.22	11.12	498780599	498780459
24	1	2	14	18	114	113	7.52	6.82	7.17	498780739	499253813
24	1	3	11	0	45	45	17.53	17.77	17.65	498853756	498853616
24	1	3	14	15	54	54	13.33	13.55	13.44	498854036	498853896
24	1	2	14	8	208	208	2.39	2.62	2.50	498919297	498919017
24	1	3	4	12	143	143	6.09	6.29	6.19	498919437	498919157
24	1	2	27	29	172	172	5.60	5.82	5.71	498927858	503393381
24	1	2	28	17	171	171	6.21	6.42	6.31	498927998	498927718
24	1	3	12	14	176	176	17.65	17.90	17.77	499089061	499088921
24	1	3	6	20	65	64	9.31	9.51	9.41	499152502	499152222
24	1	2	22	2	226	226	8.82	9.04	8.93	499158599	499158459
24	1	2	30	29	37	37	7.82	8.01	7.92	499258636	499258356
24	1	2	31	30	37	37	9.19	9.38	9.29	499258776	499258496
24	1	2	20	5	54	54	8.92	9.12	9.02	499287714	499287574
24	1	2	7	12	120	120	6.15	6.34	6.25	499348166	499348026
24	1	2	9	11	165	165	7.24	7.43	7.33	499356538	499356258
24	1	2	29	32	214	214	4.85	5.06	4.96	499364119	499363979
24	1	2	11	18	212	212	6.38	6.57	6.47	499390754	499390614
24	1	2	22	15	158	157	6.44	6.50	6.47	499395682	504483939
24	1	2	23	19	157	157	12.90	13.10	13.00	499395962	499395822
24	1	2	27	14	82	82	4.76	4.99	4.88	499536018	499535878
24	1	2	32	19	106	106	8.22	8.40	8.31	499650895	499650755
24	1	3	3	12	163	163	11.74	11.94	11.84	499681891	499681751
24	1	3	12	5	15	15	7.23	7.43	7.33	500105629	500105489
24	1	1	4	18	33	33	18.04	18.21	18.12	500281511	500281371
24	1	2	24	16	111	111	6.43	6.62	6.53	500338365	500338225
24	1	2	9	16	122	122	7.22	7.40	7.31	500380624	500380484
24	1	2	26	27	222	222	14.93	15.13	15.03	500533126	500532986
24	1	2	12	11	212	212	4.55	4.75	4.65	500583442	500583302
24	1	2	19	17	237	237	2.95	3.17	3.06	500628389	500628109
24	1	2	20	21	231	231	6.43	6.62	6.53	500628529	500628249
24	1	2	12	17	147	147	10.07	10.29	10.18	500678404	500678264
24	1	0	13	31	7	7	9.50	9.65	9.57	500796165	500796025
24	1	2	24	25	69	69	10.24	10.45	10.34	500818621	500818481
24	1	2	19	1	38	38	4.70	4.93	4.81	500853096	500852956
24	1	2	23	17	161	161	6.36	6.60	6.48	500862448	500862308
24	1	2	18	22	213	213	7.83	8.03	7.93	500927541	500927401
24	1	2	12	13	168	168	3.56	3.78	3.67	500972509	500972369
24	1	3	15	32	57	57	17.05	17.26	17.16	500991535	500991395
24	1	2	29	28	98	98	10.57	10.75	10.66	501149147	501149007
24	1	2	18	6	150	150	14.77	14.96	14.87	501156924	501156784
24	1	2	23	27	47	47	5.24	5.45	5.35	501226868	501226728
24	1	2	10	31	93	93	6.70	6.88	6.79	501273523	501273383
24	1	2	19	6	134	134	5.88	6.08	5.98	501545172	501545032
24	1	2	31	14	206	206	9.13	9.37	9.25	501550905	501550765
24	1	2	27	18	46	46	8.53	8.73	8.63	501596307	501596167
24	1	2	33	22	140	140	5.51	5.70	5.61	501651670	501651530
24	1	2	14	18	254	254	5.86	6.04	5.95	501657928	501657788
24	1	2	32	2	106	106	5.28	5.49	5.38	501710764	501710624
24	1	2	15	23	201	201	9.44	9.65	9.54	502014774	502014634
24	1	2	10	9	132	132	8.17	8.38	8.28	502099068	502098788
24	1	2	28	19	83	83	9.41	9.59	9.50	502260418	502260278
24	1	2	25	17	48	48	8.44	8.66	8.55	502270099	502269959
24	1	2	26	28	127	127	6.66	6.85	6.75	502302159	502302019
24	1	2	27	33	184	184	2.53	2.76	2.64	502322655	502322515
24	1	2	7	30	227	227	8.17	8.35	8.26	502421061	502420921
24	1	2	19	22	137	138	5.59	5.79	5.69	502477264	502477124
24	1	2	30	14	111	111	4.16	4.39	4.28	502579625	502579485
24	1	2	28	15	28	28	8.45	8.65	8.55	502627204	502627064
24	1	2	33	14	27	27	8.16	8.38	8.27	502735823	502735683
24	1	2	31	23	199	200	12.77	12.96	12.87	502813040	502812900
24	1	2	8	13	210	210	13.67	13.89	13.78	502978877	502978597
24	1	3	13	21	27	28	8.70	8.91	8.80	502986941	502986801
24	1	2	18	17	78	78	3.87	4.11	3.99	503059587	503059447
24	1	2	18	22	122	122	9.96	10.16	10.06	503083758	503083618
24	1	2	15	4	124	125	3.47	3.66	3.57	503142578	503142438
24	1	2	27	4	104	104	6.35	6.53	6.44	503254200	503254060
24	1	2	18	16	4	4	2.33	2.52	2.42	503258666	503258526
24	1	2	20	16	69	69	9.41	9.61	9.51	503329716	503329576
24	1	2	29	17	49	50	3.10	3.32	3.21	503424608	503424468
24	1	3	32	0	51	51	13.08	13.31	13.20	503460091	503459951
24	1	2	16	6	203	203	6.19	6.40	6.29	503692568	503692428
24	1	2	29	25	89	89	10.84	11.04	10.94	503695319	503695179
24	1	0	14	32	15	15	11.15	11.33	11.24	503878432	503878292
24	1	1	7	21	6	6	5.83	6.00	5.92	503908889	503908749
24	1	2	23	17	150	150	7.81	8.04	7.92	503940081	503939941
24	1	2	16	28	137	137	9.43	9.62	9.52	504195322	504195182
24	1	2	5	22	225	225	7.56	7.75	7.65	504210239	504210099
24	1	0	15	29	73	74	12.94	13.12	13.03	504260716	504260576
24	1	2	19	19	88	88	6.31	6.48	6.39	504308904	504308764
24	1	2	11	10	95	95	8.44	8.64	8.54	504314049	504313909
24	1	0	22	20	244	244	6.29	6.49	6.39	504433728	504433588
24	1	2	11	20	228	228	6.31	6.52	6.41	504514102	504513962
24	1	2	20	30	159	160	9.20	9.40	9.30	504655880	504655740
24	1	2	33	23	197	197	6.23	6.42	6.33	504723220	504723080
24	1	2	22	26	95	95	10.81	11.01	10.91	504725208	504725068
24	1	2	26	14	243	243	2.87	3.08	2.98	505281057	505280917
24	1	2	17	33	34	35	6.78	6.99	6.88	505699447	505699307
24	1	0	23	28	128	128	4.84	5.03	4.94	505737037	505736897
24	1	0	26	33	28	28	15.92	16.10	16.01	505749595	505749455
24	1	2	29	20	78	78	8.81	9.03	8.92	505760949	505760809
24	1	2	7	10	23	23	8.05	8.25	8.15	505791238	505791098
24	1	2	8	9	22	22	8.77	8.97	8.87	505791378	505790958
24	1	2	32	3	57	57	12.85	13.05	12.95	505952966	505952826
24	1	2	21	21	194	194	10.83	10.99	10.91	506046017	506045877
24	1	2	20	20	229	229	7.02	7.20	7.11	506067514	506067374
24	1	2	6	13	218	218	6.60	6.83	6.71	506404907	506404767
24	1	2	3	23	197	197	8.32	8.50	8.41	506411046	506410906
24	1	2	16	25	2	2	10.43	10.65	10.54	506447481	506447341
24	1	3	6	26	155	155	10.32	10.54	10.43	506462027	506461887
24	1	0	29	20	227	228	3.69	3.88	3.79	506693545	506693405
24	1	2	21	4	90	90	9.97	10.15	10.06	506775116	506774836
24	1	2	22	6	91	91	8.62	8.81	8.71	506775256	506774976
24	1	2	27	23	172	172	4.33	4.53	4.43	506886374	506886234
24	1	1	21	33	138	138	2.91	3.09	3.00	506938496	506938356
24	1	2	18	29	30	30	9.53	9.72	9.62	506962422	506962282
24	1	2	19	28	31	31	6.11	6.29	6.20	506962562	506962142
24	1	2	10	3	40	40	12.26	12.47	12.37	506964655	506964515
24	1	3	12	21	19	19	20.31	20.55	20.43	506982183	506982043
24	1	2	24	2	207	208	7.54	7.75	7.64	507334444	507334304
24	1	2	29	23	30	31	16.64	16.85	16.75	507417814	507417674
24	1	2	20	16	187	187	3.97	4.16	4.07	507418346	507418206
24	1	2	32	23	252	252	4.06	4.24	4.15	507475249	507475109
24	1	3	27	7	236	236	7.55	7.78	7.67	507503487	507503347
24	1	2	10	13	62	62	6.67	6.88	6.78	507609747	507609607
24	1	2	30	15	198	198	6.53	6.73	6.63	507612442	507612302
24	1	2	28	31	255	255	5.77	5.96	5.87	507637320	507637180
24	1	2	21	19	85	86	5.56	5.75	5.65	507701405	507701265
24	1	2	12	16	23	23	8.24	8.13	8.19	507780610	507780330
24	1	2	22	17	102	102	4.93	5.17	5.05	507808932	507808792
24	1	0	34	33	54	54	19.78	19.98	19.88	507822750	507822610
24	1	2	12	30	20	20	7.70	7.88	7.79	507916914	507916774
24	1	1	18	26	142	142	9.71	9.89	9.80	507955141	507955001
24	1	1	31	22	24	24	13.96	14.16	14.06	508042361	508042221
24	1	2	27	21	105	105	6.01	6.20	6.11	508095414	508095274
24	1	2	24	15	47	47	2.45	2.67	2.56	508424532	508424392
24	1	2	16	32	16	16	11.80	12.01	11.91	508461975	508461835
24	1	2	17	14	225	225	10.33	10.55	10.44	508620378	508620238
24	1	2	13	17	159	159	5.63	5.86	5.75	508635876	508635736
24	1	3	10	14	113	113	4.28	4.53	4.41	508654307	508654167
24	1	2	10	20	253	253	8.51	8.72	8.62	508743263	508743123
24	1	2	15	17	147	147	8.18	8.40	8.29	508791542	508791402
24	1	3	3	21	208	208	11.58	11.80	11.69	508868052	508867912
24	1	3	4	22	214	214	4.55	4.74	4.64	508868192	508867772
24	1	2	33	17	127	127	4.27	4.48	4.38	508899769	508899629
24	1	2	20	33	244	244	11.64	11.85	11.75	508950904	508950764
24	1	2	26	26	198	198	11.08	11.25	11.16	509013575	509013435
24	1	2	22	23	135	135	7.26	7.45	7.36	509072354	509072214
24	1	2	25	23	34	34	1.95	2.14	2.04	509144132	509143992
24	1	2	17	27	130	131	9.28	9.46	9.37	509183619	509183339
24	1	2	22	31	90	90	7.26	7.45	7.36	509227698	509227558
24	1	2	14	17	24	24	8.63	8.43	8.53	509363071	507780470
24	1	2	6	10	182	182	5.14	5.35	5.24	509425399	509425259
24	1	2	29	19	118	118	6.08	6.27	6.17	509592881	509592741
24	1	2	21	25	44	44	4.96	5.16	5.06	509604207	509604067
24	1	2	8	25	255	255	6.10	6.29	6.20	509628238	509628098
24	1	2	21	17	18	18	6.32	6.53	6.43	509735779	509735639
24	1	2	19	18	244	244	4.63	4.83	4.73	509828914	509828774
24	1	2	12	2	82	82	15.33	15.56	15.45	509869052	509868912
24	1	2	12	6	5	5	5.18	5.38	5.28	509908812	509908672
24	1	0	14	27	80	80	14.28	14.46	14.37	509952639	509952499
24	1	2	21	25	136	136	4.32	4.52	4.42	510068160	510068020
24	1	2	21	15	102	102	6.89	7.10	6.99	510071485	510071345
24	1	2	7	18	53	53	8.96	9.14	9.05	510320125	510319985
24	1	2	8	19	55	55	3.84	4.02	3.93	510320265	510319845
24	1	2	14	0	163	163	14.54	14.74	14.64	510335301	510335161
24	1	0	18	26	148	148	9.02	9.18	9.10	510480138	510479858
24	1	2	27	19	8	8	6.19	6.39	6.29	510502097	510501817
24	1	2	14	30	117	117	8.87	9.05	8.96	511143899	511143759
24	1	2	23	23	140	140	4.38	4.56	4.47	511326662	511326522
24	1	2	13	10	133	133	5.70	6.11	5.91	511413966	502098928
24	1	2	5	29	239	239	8.59	7.85	8.22	511508186	511507906
24	1	2	16	15	249	249	11.59	11.81	11.70	511564158	511564018
24	1	2	3	2	161	161	12.75	12.97	12.86	511585844	511585704
24	1	2	29	30	2	2	8.30	8.48	8.39	511792743	511792603
24	1	2	31	24	239	239	3.59	3.79	3.69	511911974	511911834
24	1	2	24	29	132	131	6.99	7.04	7.02	511916503	509183479
25	1	2	14	13	38	37	7.03	7.70	7.37	512197756	519436650
25	1	3	13	1	63	64	15.43	15.66	15.54	512452899	512452759
25	1	3	3	2	249	250	9.19	9.41	9.30	512710044	512709904
25	1	2	22	1	47	47	3.30	3.51	3.40	512724317	512724177
25	1	2	9	17	4	4	7.04	7.24	7.14	512778329	512778189
25	1	0	10	26	222	222	10.35	10.52	10.43	512781787	512781647
25	1	2	9	26	223	223	6.08	6.27	6.17	512782347	512781927
25	1	2	10	28	222	222	8.02	8.19	8.11	512782487	512782067
25	1	2	11	30	223	223	6.57	6.75	6.66	512782627	512782207
25	1	2	23	24	72	72	8.08	8.32	8.20	512907948	512907808
25	1	2	25	6	121	121	3.79	3.98	3.88	512915116	512914976
25	1	2	31	4	232	232	6.57	6.75	6.66	512955184	512954904
25	1	3	6	25	248	248	9.19	9.39	9.29	513002651	513002511
25	1	2	12	17	118	118	5.98	6.21	6.10	513054913	513054773
25	1	2	7	11	7	7	12.51	12.70	12.61	513195669	513195529
25	1	2	19	25	180	181	5.30	5.50	5.40	513329656	513329516
25	1	2	31	27	200	200	10.49	10.69	10.59	513404227	513404087
25	1	2	15	24	218	218	5.67	5.87	5.77	513443105	513442965
25	1	2	29	28	79	79	9.06	9.24	9.15	513546172	513546032
25	1	2	25	29	41	41	3.02	3.21	3.12	513569881	513569741
25	1	2	26	18	208	208	3.60	3.78	3.69	513694978	513694838
25	1	2	8	32	239	239	6.41	6.60	6.50	513806145	513806005
25	1	2	27	21	21	21	7.98	8.16	8.07	513827446	513827306
25	1	2	3	13	40	40	7.10	7.31	7.21	513838205	513838065
25	1	2	33	17	142	142	14.15	14.38	14.27	513933993	513933713
25	1	2	19	6	251	251	4.14	4.34	4.24	513965619	513965479
25	1	2	11	33	31	32	7.37	7.59	7.48	513975419	513975279
25	1	2	11	15	78	78	13.26	13.47	13.37	513981152	513981012
25	1	2	13	25	198	198	9.39	9.59	9.49	514067763	514067623
25	1	2	17	6	90	90	10.53	10.73	10.63	514129622	514129482
25	1	2	20	29	103	103	8.55	8.74	8.64	514209485	514209345
25	1	2	18	6	50	51	12.13	12.34	12.23	514254782	514254642
25	1	2	10	13	205	205	5.67	5.89	5.78	514275096	514274956
25	1	0	24	31	245	245	3.44	3.60	3.52	514327736	514327596
25	1	2	4	24	156	156	9.23	9.43	9.33	514592518	514592378
25	1	2	7	4	232	232	8.61	8.80	8.71	514765390	514765250
25	1	2	11	3	75	75	6.13	6.36	6.25	514966682	514966542
25	1	2	27	17	34	34	6.71	6.93	6.82	515005812	515005672
25	1	2	13	31	203	203	10.34	10.52	10.43	515124805	515124665
25	1	2	24	17	57	57	2.24	2.46	2.35	515285343	515285203
25	1	3	8	33	233	233	10.18	10.37	10.27	515373207	515373067
25	1	2	18	5	13	13	6.62	6.82	6.72	515432798	515432658
25	1	2	24	31	200	200	3.72	3.92	3.82	515536636	515536496
25	1	2	20	30	26	26	9.63	9.83	9.73	515651212	515651072
25	1	2	8	13	21	21	14.24	14.45	14.34	515799479	515799339
25	1	3	3	31	160	160	10.71	10.92	10.82	515971413	515971273
25	1	0	5	23	168	168	9.38	9.54	9.46	516013735	516013595
25	1	2	20	32	55	55	5.24	5.45	5.35	516150396	516150256
25	1	2	16	27	129	129	7.44	7.63	7.54	516327902	516327762
25	1	3	10	33	129	129	9.39	9.61	9.50	516328182	516328042
25	1	2	23	29	250	250	8.80	9.01	8.91	516385379	516385239
25	1	3	10	10	90	90	11.77	11.94	11.86	516415255	516415115
25	1	2	26	6	39	39	4.50	4.68	4.59	516494817	516494537
25	1	2	28	5	38	38	9.25	9.43	9.34	516494957	516494677
25	1	2	31	22	121	121	4.45	4.65	4.55	516582835	516582695
25	1	2	33	3	173	173	4.14	4.34	4.24	516615399	516615259
25	1	3	3	32	160	160	14.71	14.90	14.80	516677755	516677615
25	1	2	29	32	55	55	10.27	10.49	10.38	516928173	516928033
25	1	2	11	16	105	105	6.46	6.65	6.55	517185976	517185836
25	1	2	13	30	162	162	7.93	8.12	8.02	517222656	517222516
25	1	2	29	5	44	44	7.66	7.85	7.75	517263494	517263354
25	1	2	19	17	20	20	4.13	4.35	4.24	517370447	517370307
25	1	2	18	14	171	172	7.74	7.97	7.86	517395318	517395178
25	1	0	24	25	107	107	14.13	14.33	14.23	517461909	517461769
25	1	2	11	20	78	78	6.89	7.10	6.99	517726880	517726740
25	1	2	4	23	142	142	5.99	6.18	6.08	517900508	517900368
25	1	2	22	4	72	72	9.51	9.69	9.60	517924280	517924140
25	1	2	23	25	167	167	11.09	11.32	11.21	517924903	517924763
25	1	2	30	3	66	66	6.98	7.19	7.09	517934234	517934094
25	1	1	19	15	77	77	7.76	7.94	7.85	518033011	518032871
25	1	1	13	32	162	162	6.82	6.97	6.89	518047165	518047025
25	1	0	17	23	63	63	10.52	10.69	10.61	518205211	518204931
25	1	0	18	24	61	62	10.77	10.92	10.84	518205351	518205071
25	1	2	23	3	252	252	6.49	6.71	6.60	518238286	518238146
25	1	2	23	14	10	10	10.46	10.72	10.59	518306179	518306039
25	1	2	23	26	228	228	8.95	9.18	9.06	518506827	518506687
25	1	1	11	32	173	173	10.94	11.08	11.01	518620402	518620262
25	1	2	29	31	163	163	9.16	9.36	9.26	518712332	518712192
25	1	0	8	15	205	205	7.52	7.71	7.62	518719927	518719787
25	1	3	10	29	164	164	4.91	5.14	5.03	518903579	518903439
25	1	2	19	27	0	0	8.21	8.41	8.31	519537583	519537443
25	1	2	28	22	249	249	9.47	9.67	9.57	519617894	519617754
25	1	2	27	16	118	118	10.54	10.74	10.64	519632881	519632741
25	1	2	8	15	108	108	5.38	5.59	5.48	519637935	519637795
25	1	1	8	29	62	62	6.45	6.64	6.54	519659488	519659208
25	1	2	29	22	143	143	7.15	7.35	7.25	519716328	519716188
25	1	2	10	29	39	39	2.44	2.61	2.52	519924557	519924417
25	1	2	22	14	11	11	7.24	7.46	7.35	519961699	519961559
25	1	3	3	6	134	135	15.53	15.73	15.63	520089960	520089820
25	1	0	9	27	83	83	7.74	7.91	7.83	520140864	520140724
25	1	2	28	23	126	126	8.39	8.58	8.48	520230205	520230065
25	1	2	6	7	18	18	6.74	6.95	6.85	520433240	520433100
25	1	2	12	0	182	182	10.08	10.28	10.18	520550189	520550049
25	1	2	22	26	62	62	5.84	6.04	5.94	520641672	520641532
25	1	3	4	30	29	29	6.71	6.91	6.81	520686759	520686619
25	1	3	4	14	100	100	16.55	16.79	16.67	520807250	520807110
25	1	2	24	26	20	20	12.43	12.64	12.54	520810659	520810519
25	1	2	27	18	255	255	10.05	10.25	10.15	520864881	520864741
25	1	2	25	2	112	112	9.39	9.60	9.50	521043675	521043535
25	1	3	7	24	22	22	4.84	5.04	4.94	521360782	521360642
25	1	2	4	20	8	8	7.94	8.14	8.04	521428073	521427933
25	1	2	11	14	120	120	7.15	7.38	7.27	521488336	521488196
